,failure_probability
21705,0.15009027321036356
21706,0.21914640226884116
21707,0.23138293382145517
21708,0.21307195827897704
21709,0.2554489933047174
21710,0.16964307186495386
21711,0.1911822032117034
21712,0.15874315760277824
21713,0.169183090598247
21714,0.17735107564595387
21715,0.18125216943223085
21716,0.16078158409242133
21717,0.2298817379332358
21718,0.18838981588431078
21719,0.17878448854819992
21720,0.1581889142868035
21721,0.16198401412694577
21722,0.20304814039839486
21723,0.19121026752288325
21724,0.25572721573295515
21725,0.1575999793409711
21726,0.22125144945167907
21727,0.20425455087440852
21728,0.19405437478893225
21729,0.18620518903443398
21730,0.3495024582958377
21731,0.18337653106877258
21732,0.19718323257938344
21733,0.3163606504055321
21734,0.1634195526111862
21735,0.3594337181520515
21736,0.20625276748578822
21737,0.1741438622556319
21738,0.24882116878989172
21739,0.2123767530287843
21740,0.30725476332187746
21741,0.2730929295599413
21742,0.24233177402134842
21743,0.4287581825475115
21744,0.20823481693006635
21745,0.16133789047582403
21746,0.19220400503123647
21747,0.15320801977028364
21748,0.21066768137479033
21749,0.21828601442842419
21750,0.15972301592450444
21751,0.17358873645906273
21752,0.19521238393357007
21753,0.2557238212080849
21754,0.1866448218368625
21755,0.17485752148521566
21756,0.2923175125938231
21757,0.2885804764911307
21758,0.15481542015849808
21759,0.20558915273456224
21760,0.23615548318589674
21761,0.20682240999182766
21762,0.14040983289478567
21763,0.23605895216613743
21764,0.30187852117909497
21765,0.25550205810572285
21766,0.2933543212260798
21767,0.13915075259197368
21768,0.1824680029062016
21769,0.20181331340277914
21770,0.142426205407545
21771,0.1813014501473364
21772,0.22686963016396708
21773,0.20005758658962156
21774,0.1768263132101956
21775,0.22513686595484936
21776,0.1838618799351492
21777,0.2542207347596039
21778,0.16713446332369042
21779,0.15571905456104781
21780,0.2502059720950661
21781,0.1723445754075038
21782,0.25284655379430426
21783,0.23474247154043162
21784,0.18111937006515486
21785,0.2018134262718089
21786,0.23937147221573946
21787,0.19495280141045
21788,0.1620391897910425
21789,0.14516215551201841
21790,0.14034499828972535
21791,0.2557005690315979
21792,0.18457473978684497
21793,0.1828963961023518
21794,0.17577271785611062
21795,0.1809607936904303
21796,0.16137658045243547
21797,0.1568316644142602
21798,0.3293280492747249
21799,0.2014456951990372
21800,0.15573687357344762
21801,0.17941951931238853
21802,0.36220185835559243
21803,0.18434044825213816
21804,0.14916261888814034
21805,0.12271960009366713
21806,0.23168249637649024
21807,0.22927874000177717
21808,0.12426178535998852
21809,0.18361600233312605
21810,0.19251897986975153
21811,0.15482138945089716
21812,0.21528280665154317
21813,0.18209077410181454
21814,0.17263940944418965
21815,0.21290930758613116
21816,0.2383093774325764
21817,0.17550418365227924
21818,0.1967083424391391
21819,0.24481901465498027
21820,0.2224136854443006
21821,0.16904646095943798
21822,0.13847421529764822
21823,0.3023897204947442
21824,0.16246122170790953
21825,0.1756552894664746
21826,0.1590169952674208
21827,0.15500535412032793
21828,0.187510808923192
21829,0.18373150443731817
21830,0.19422824647431014
21831,0.2049218108235588
21832,0.14543458441953908
21833,0.2113521550305447
21834,0.1436614414073649
21835,0.20190824684759479
21836,0.21989012657956436
21837,0.2305229179576459
21838,0.19765652349607582
21839,0.34577109818050367
21840,0.17876445827681184
21841,0.16630002939356875
21842,0.19817171475457032
21843,0.2645210174399191
21844,0.20575640799008227
21845,0.22201090306147395
21846,0.1343709833145415
21847,0.22894264352844876
21848,0.45606020408429687
21849,0.16850581617381868
21850,0.21810821281685877
21851,0.1689980771546788
21852,0.2522113632430028
21853,0.14500572609734744
21854,0.22419850063536784
21855,0.20892302347868089
21856,0.15812447456649914
21857,0.21640455431177638
21858,0.25348744797766554
21859,0.21198012453090928
21860,0.21338013480957804
21861,0.11501801657259729
21862,0.18040208840068483
21863,0.12284370182280743
21864,0.1984941204448619
21865,0.2591400005778741
21866,0.19401348892110187
21867,0.15215323311595216
21868,0.31422426010893934
21869,0.2282306242204637
21870,0.2582976893875896
21871,0.16319874774737667
21872,0.18454438730133646
21873,0.2586667142354775
21874,0.2368257275618453
21875,0.34369452768412617
21876,0.34267922943080187
21877,0.16380425823319197
21878,0.1581945902993849
21879,0.2395249811256122
21880,0.1890824957463045
21881,0.12084078689820954
21882,0.24221559493737024
21883,0.2223199041867093
21884,0.33796866705552164
21885,0.23930027346451446
21886,0.24216638470879892
21887,0.22307549656914746
21888,0.2023388955873825
21889,0.21315410046714556
21890,0.27523444946883535
21891,0.1482757145022222
21892,0.19481247689521458
21893,0.21044723052708508
21894,0.16128613661530666
21895,0.17185144463819807
21896,0.28867568651115655
21897,0.1970984484846949
21898,0.3248218912586913
21899,0.20496751640520763
21900,0.26210109916727486
21901,0.32477007296503185
21902,0.1735485320929685
21903,0.2998829019080063
21904,0.16549897567239127
21905,0.18464201852778225
21906,0.127933909261956
21907,0.23513153588024724
21908,0.17862720424295062
21909,0.16652570418761642
21910,0.14967071144354774
21911,0.15258389807843303
21912,0.31703915108210784
21913,0.17836873716965385
21914,0.18231500204949067
21915,0.1531052889968651
21916,0.1958126639465065
21917,0.15820063635703632
21918,0.15726852352915435
21919,0.23016144863708402
21920,0.20172336568673035
21921,0.19770668492378052
21922,0.13244882652493203
21923,0.3483141657003374
21924,0.19540684651436196
21925,0.13458126361257652
21926,0.1376212567593021
21927,0.21698945593562485
21928,0.14960003760929627
21929,0.18147780026315624
21930,0.1727853990846368
21931,0.21666565752378955
21932,0.184662298114787
21933,0.23929806581124533
21934,0.2728990584095711
21935,0.18184359412317447
21936,0.21370495457069713
21937,0.19090868006886377
21938,0.3092879904628601
21939,0.23768546907439714
21940,0.23319311868556372
21941,0.19694496886063148
21942,0.1926711762704837
21943,0.22420519239341377
21944,0.1372657891837551
21945,0.1937495408240371
21946,0.2522516412976306
21947,0.17382112009032866
21948,0.1518637578406066
21949,0.19225146681058353
21950,0.2785577316994382
21951,0.33493800441893873
21952,0.1659408585049247
21953,0.2455199705360851
21954,0.14450801535421107
21955,0.30498932641682974
21956,0.20439940358639502
21957,0.22628222728696587
21958,0.4683759302279442
21959,0.17346098836028284
21960,0.14266074018492406
21961,0.20754584417481386
21962,0.16156258004683433
21963,0.17999178631892288
21964,0.24842238716089082
21965,0.32216293330223417
21966,0.19026008323004087
21967,0.1561525835975547
21968,0.18855986406581862
21969,0.18516408924239142
21970,0.34209313565152927
21971,0.257349837187189
21972,0.1958647768482565
21973,0.2563697120447987
21974,0.23317841114285884
21975,0.15710809602940895
21976,0.22194568282528243
21977,0.1477284354374719
21978,0.17338043604001027
21979,0.13903739037257593
21980,0.13108474117101426
21981,0.25511441008166724
21982,0.22362997991034714
21983,0.1663709081975235
21984,0.16619894647154784
21985,0.14085021338046871
21986,0.20190529641247143
21987,0.21000668813426077
21988,0.1539992546313125
21989,0.16346268733207622
21990,0.13457311519275156
21991,0.16919032556402877
21992,0.1930651672370258
21993,0.21401768964341691
21994,0.1538743622009301
21995,0.18853262187499117
21996,0.19424963418508565
21997,0.14854456415004763
21998,0.2547993159190357
21999,0.16649708165783916
22000,0.2596358711604263
22001,0.12871785669994695
22002,0.208526214539758
22003,0.17271159897288368
22004,0.13827847707722743
22005,0.22502195554522042
22006,0.1563609957328585
22007,0.1453505715405058
22008,0.22683493052337012
22009,0.21671921741123387
22010,0.24173421126529304
22011,0.15512082239431613
22012,0.18701488093140214
22013,0.22830360212469658
22014,0.22621675797864146
22015,0.1667757272149116
22016,0.15401989862846863
22017,0.20257378754782207
22018,0.1554713395150045
22019,0.19012661484876803
22020,0.31521233175159363
22021,0.16446589803655895
22022,0.30295602105584657
22023,0.2631192496416705
22024,0.20828864456387966
22025,0.1893382368191888
22026,0.2512011741936361
22027,0.1647352174011889
22028,0.22200902511347562
22029,0.2249855174092685
22030,0.21368435610420064
22031,0.24326012339009462
22032,0.2440802258726667
22033,0.1743018454104623
22034,0.16619064406039788
22035,0.379084504200824
22036,0.18977699835895256
22037,0.2311436873073813
22038,0.17985004760559423
22039,0.1509972319590296
22040,0.17366751363735858
22041,0.2466751320150026
22042,0.1677989050758532
22043,0.20298073161866323
22044,0.26188816568840556
22045,0.20100963943284306
22046,0.20094332526665257
22047,0.13666936858156709
22048,0.2386896217416925
22049,0.1891099007619204
22050,0.1768589191532303
22051,0.13009116108888616
22052,0.12564888024511356
22053,0.18601759682500915
22054,0.2645623404103199
22055,0.22894660759358726
22056,0.21505678155981944
22057,0.20798951584933614
22058,0.16350465079129672
22059,0.20887048763410018
22060,0.3754436905578767
22061,0.16166147906294615
22062,0.1546404395506752
22063,0.18092751772131208
22064,0.19087707078663912
22065,0.23284980899235622
22066,0.3175902504975385
22067,0.1330061011353285
22068,0.24485442374925126
22069,0.1928391257495426
22070,0.2005472462958864
22071,0.12861044902135174
22072,0.20291612600819756
22073,0.24753346810636323
22074,0.2600387065604247
22075,0.31796840773239327
22076,0.14995145479749938
22077,0.2548408980912638
22078,0.33583113989196867
22079,0.1457327071236112
22080,0.20035444576659453
22081,0.21596818273671134
22082,0.1585847776692404
22083,0.21285102400749464
22084,0.23365579810221168
22085,0.2220414533056217
22086,0.23191564133475434
22087,0.20343352180017127
22088,0.3237933926553894
22089,0.29053125900439325
22090,0.3264219422005542
22091,0.1944761570557193
22092,0.2456118224896138
22093,0.17161862262055994
22094,0.13493965550168804
22095,0.2218683185008497
22096,0.3923035508052785
22097,0.2157659078900738
22098,0.18538750098831036
22099,0.15674496885268696
22100,0.28130650415168346
22101,0.22448488850797668
22102,0.19004877661375286
22103,0.17549982698545583
22104,0.15593082107091616
22105,0.21627363618839063
22106,0.3074798170855514
22107,0.22705057110415855
22108,0.26661949838537935
22109,0.2011391284283858
22110,0.21309281393952254
22111,0.2540198756245129
22112,0.2240716879564925
22113,0.16105561688876857
22114,0.19465267223196525
22115,0.24780621040419992
22116,0.19615031168700403
22117,0.1711207493569298
22118,0.3004960310254088
22119,0.1865024677986615
22120,0.13313653740112866
22121,0.1539478225492506
22122,0.1993583286473976
22123,0.18232244167091372
22124,0.21535727810198635
22125,0.18456388554155026
22126,0.17096213093303567
22127,0.32664611776154456
22128,0.1524026504619333
22129,0.20086573974809746
22130,0.19254323012814076
22131,0.16777733027444278
22132,0.16234945556988625
22133,0.16574810268890353
22134,0.21402791303301724
22135,0.20972385583454017
22136,0.21376850475945125
22137,0.2226788636211476
22138,0.16754922753679874
22139,0.2670285282585448
22140,0.22069016048250134
22141,0.20340137333894273
22142,0.21330375032940904
22143,0.1956480804089153
22144,0.45673262388848557
22145,0.27597851197460155
22146,0.15366550234300352
22147,0.3154190402133412
22148,0.18518084870868892
22149,0.20312532372147588
22150,0.2081335610951666
22151,0.1755614294551629
22152,0.19026305257917453
22153,0.17283486413004723
22154,0.24253886250839687
22155,0.14379793308270178
22156,0.1757837313560624
22157,0.23336252059679718
22158,0.1356572165872597
22159,0.15707864476041225
22160,0.18534427592584785
22161,0.2605691274746318
22162,0.2108441855068241
22163,0.2442898718340153
22164,0.18992621824277428
22165,0.14162547703636927
22166,0.1855222605360151
22167,0.27333538109562366
22168,0.14925038239472024
22169,0.25229272803990793
22170,0.1507398797840944
22171,0.15932394554656845
22172,0.16849524737648275
22173,0.1517220726720303
22174,0.3224106224668036
22175,0.1476159233043882
22176,0.20018904751713815
22177,0.24271094516668604
22178,0.25675516025526796
22179,0.15932106346783234
22180,0.2358893773986289
22181,0.286309554527293
22182,0.22482025810339465
22183,0.22380949339649897
22184,0.1924676370013106
22185,0.14800702144420488
22186,0.15908032946689132
22187,0.24562805623997086
22188,0.17779581305116812
22189,0.24859530958382028
22190,0.15095998800757093
22191,0.18601005298313492
22192,0.1979868536167929
22193,0.20942624173316138
22194,0.13054811934686536
22195,0.2849563442775033
22196,0.21551727519985975
22197,0.23885011044819246
22198,0.19370545301759226
22199,0.3397344108842384
22200,0.2176702160625378
22201,0.17190228825866413
22202,0.13240879809071443
22203,0.2341446206352789
22204,0.24022661495475292
22205,0.24021159326348973
22206,0.14886364808346614
22207,0.15275876408802178
22208,0.12799293952407936
22209,0.31422315093862135
22210,0.2581918777946924
22211,0.15797933327764918
22212,0.31403311813318946
22213,0.20580864556339012
22214,0.2581850372855485
22215,0.24960030732365218
22216,0.15529807533204365
22217,0.2539764294586222
22218,0.18092085139670167
22219,0.14343350714617398
22220,0.1775352823899162
22221,0.196438124179979
22222,0.15671135648023518
22223,0.22579162714127698
22224,0.16861043963154376
22225,0.4445379199122604
22226,0.11768234659197178
22227,0.1942839368909945
22228,0.2768430541770191
22229,0.21176355509246175
22230,0.21958783367211943
22231,0.2194656202364406
22232,0.2273413562550767
22233,0.21303559317150986
22234,0.22311011407643994
22235,0.14622546972555941
22236,0.16423035804692382
22237,0.3501713246385217
22238,0.20861808600452728
22239,0.14844785972728117
22240,0.27613551268285724
22241,0.18603647612706478
22242,0.3836820524626533
22243,0.1897348254921279
22244,0.10243619236494508
22245,0.1685198097247877
22246,0.40281199919547844
22247,0.1407071813778108
22248,0.20818424115712497
22249,0.21219588688241417
22250,0.2507982814933636
22251,0.2198984686783178
22252,0.1728510289883344
22253,0.1718100475278165
22254,0.19732484879588305
22255,0.14342398754480692
22256,0.3441639585137016
22257,0.22771378949407103
22258,0.2767579066062975
22259,0.20382599815593067
22260,0.1765007261171624
22261,0.246512998487401
22262,0.16538605061656894
22263,0.18741851850595462
22264,0.23444275622059094
22265,0.2890334764769731
22266,0.20408636453942292
22267,0.20824675993207425
22268,0.2102276948151224
22269,0.3128112966702837
22270,0.26520166825753066
22271,0.16360864466854946
22272,0.16176641904172445
22273,0.1387574461865991
22274,0.4064874653734791
22275,0.18674544214215386
22276,0.179180786440802
22277,0.2856052486701179
22278,0.16582922198225694
22279,0.15913014044687612
22280,0.17394371246636392
22281,0.2594037275375293
22282,0.2891551204388563
22283,0.14827892196082967
22284,0.20069397113574114
22285,0.16968754189149413
22286,0.24570923016562593
22287,0.17726953615246874
22288,0.24722428160645193
22289,0.22888701810610765
22290,0.2022678988222375
22291,0.17444540760604427
22292,0.24528220613965074
22293,0.13674051499780163
22294,0.2074962005527467
22295,0.22003553450457597
22296,0.22389229467449953
22297,0.2106247540117196
22298,0.15163018230112296
22299,0.30392960131758856
22300,0.20858994308078516
22301,0.24373592263978253
22302,0.21100420617329108
22303,0.1610927456272211
22304,0.14195555397204337
22305,0.3131862772289728
22306,0.16074338789659184
22307,0.33070077814490584
22308,0.22498553398915713
22309,0.22318029177806334
22310,0.21264457874163384
22311,0.18229483843913663
22312,0.23132597319208714
22313,0.17285461718198794
22314,0.20076220016957524
22315,0.1403095969433112
22316,0.2205607486017933
22317,0.3222694367884096
22318,0.1547885389604179
22319,0.15820402586419272
22320,0.15612067839546623
22321,0.1631304510403167
22322,0.2762751426753698
22323,0.2061764451157919
22324,0.1628827222926445
22325,0.3173077795900768
22326,0.3046634311048659
22327,0.16552885248695015
22328,0.20491503666382402
22329,0.1764597186690074
22330,0.3099246971074784
22331,0.2545959823163825
22332,0.2446828632768553
22333,0.1852677647102459
22334,0.14357730041090241
22335,0.17993739942083511
22336,0.30274434182010035
22337,0.13475901428290624
22338,0.22206947901691101
22339,0.15747855009045125
22340,0.1695665723701193
22341,0.173593079563842
22342,0.29690309351964056
22343,0.21321731928335325
22344,0.3016061985487519
22345,0.211678913707774
22346,0.1936987550453293
22347,0.19655522446655482
22348,0.18843218219014743
22349,0.21923562990132386
22350,0.17626256009709612
22351,0.1889213403859214
22352,0.3389665478242113
22353,0.2080359261701029
22354,0.22271703957910333
22355,0.28038971183611516
22356,0.25971271082382974
22357,0.24127195684274808
22358,0.19297326944887924
22359,0.16909838240324737
22360,0.227589461038279
22361,0.1494471586609428
22362,0.15958297684982792
22363,0.18851654361845327
22364,0.21060045254074733
22365,0.17073008230701828
22366,0.1427451220888873
22367,0.22962090049086686
22368,0.19541975052531496
22369,0.1496775968858589
22370,0.24936565257280832
22371,0.22818987131083415
22372,0.16572895474626476
22373,0.23373559490016627
22374,0.19583960762777933
22375,0.28468549700802914
22376,0.3555168981748323
22377,0.14786856417857733
22378,0.2149860976976417
22379,0.22175103717657102
22380,0.20786657236140468
22381,0.22498802162529313
22382,0.20487793019698236
22383,0.31719710352785263
22384,0.21915558162989074
22385,0.13670679501652902
22386,0.21311249390708853
22387,0.10911348288476991
22388,0.16873353183800638
22389,0.15749988562718922
22390,0.2263969878441285
22391,0.20622859663194687
22392,0.17335369580710014
22393,0.2161206032910984
22394,0.19699219220825062
22395,0.16426972378845756
22396,0.19045312925671357
22397,0.17261417687912467
22398,0.17485656087038823
22399,0.28762970284921036
22400,0.20945512399172173
22401,0.15616202070833685
22402,0.2219628308110703
22403,0.314296430883166
22404,0.23876230880794713
22405,0.2557082361397571
22406,0.4768130605335539
22407,0.21330094627489643
22408,0.18723686854748645
22409,0.2847707091519136
22410,0.19487587408864376
22411,0.21826525104614775
22412,0.16628082898273153
22413,0.17990325447701946
22414,0.19820091455745145
22415,0.1455238169196217
22416,0.3143059061876231
22417,0.15762245465663993
22418,0.187387181876759
22419,0.30128412456185866
22420,0.22205114411846857
22421,0.16321819943183927
22422,0.22264131845238158
22423,0.3066868787114549
22424,0.1426425820214398
22425,0.15641910201116674
22426,0.30075490399826754
22427,0.19971352290846983
22428,0.13801735554821387
22429,0.22644473399686893
22430,0.2027577475454915
22431,0.21104032711882806
22432,0.1539041035433994
22433,0.23792636136564768
22434,0.17771287776822017
22435,0.1904475211759427
22436,0.17778356078708737
22437,0.18309414691363854
22438,0.1954485945985486
22439,0.15526749718060015
22440,0.15518766168616854
22441,0.21204948132203574
22442,0.1770908760332748
22443,0.2031601679188018
22444,0.22473930152255264
22445,0.20262814885774685
22446,0.13177955098562733
22447,0.2015703651893092
22448,0.28902360827619566
22449,0.3211453594567675
22450,0.2162757860347164
22451,0.21591607522998504
22452,0.2521891577081112
22453,0.13235369553087692
22454,0.2033827026909512
22455,0.14492746691074773
22456,0.24498636486641806
22457,0.22676683466855616
22458,0.23439375338369553
22459,0.13191676617637182
22460,0.23277943006761934
22461,0.1938806767774129
22462,0.2126657560063577
22463,0.19994141662753032
22464,0.17143822120619584
22465,0.21349440178124904
22466,0.17468536621360453
22467,0.26300799047276413
22468,0.1821003784498587
22469,0.20383406138333843
22470,0.39238457051596193
22471,0.32190207906088963
22472,0.16396411706276431
22473,0.35010761424127956
22474,0.1782179909798045
22475,0.19688890532931053
22476,0.15099390688002387
22477,0.29611047223939946
22478,0.2466265035273883
22479,0.18017522863220772
22480,0.21027152747597078
22481,0.13613913692297416
22482,0.1912739254089473
22483,0.225347573486195
22484,0.14832967941927316
22485,0.19083711258906078
22486,0.17905252326729743
22487,0.19476198343425707
22488,0.17436156504386677
22489,0.21756431893905076
22490,0.2044034964304676
22491,0.26094070746356884
22492,0.20656197232427542
22493,0.1670352847747839
22494,0.17692734205509444
22495,0.2426655705256548
22496,0.26780038683549495
22497,0.20574571321746546
22498,0.18105177476744705
22499,0.15797411735015654
22500,0.24942758740211812
22501,0.23354976124778465
22502,0.2507302441237534
22503,0.17128571974776582
22504,0.18637552341686092
22505,0.14499802015897978
22506,0.1761810617530953
22507,0.2990541921409851
22508,0.18253207137625738
22509,0.2661847489595791
22510,0.20743863186178915
22511,0.2169680399446473
22512,0.23531473777392456
22513,0.17508265681347676
22514,0.22638771949415462
22515,0.20779936378993458
22516,0.17973705624944727
22517,0.23749817005511875
22518,0.2560835607833592
22519,0.11670141170837244
22520,0.2639148888285582
22521,0.1687144825750102
22522,0.2612239212873811
22523,0.25903014862187657
22524,0.22070930917691625
22525,0.19186021434998116
22526,0.15978806721557096
22527,0.1713122975671564
22528,0.2670287496963444
22529,0.17987007182474093
22530,0.2425824189517414
22531,0.1351737793286808
22532,0.2536248106730324
22533,0.15303165305892785
22534,0.169982860459883
22535,0.20207950815383446
22536,0.14274902411697993
22537,0.14755536059136629
22538,0.3070116072836454
22539,0.2616424697927257
22540,0.22006187700531016
22541,0.19656121316156866
22542,0.2280171280354322
22543,0.15608181388639894
22544,0.16525078500686258
22545,0.2063116157475718
22546,0.2975115214314815
22547,0.18792297443372077
22548,0.13642081551098953
22549,0.17405024096841615
22550,0.170611154582569
22551,0.3148675867539581
22552,0.15856953435289
22553,0.1724136841334027
22554,0.2386664286896631
22555,0.15200930856438116
22556,0.19629167330550024
22557,0.3290906344385421
22558,0.1479836567189078
22559,0.23304040949917457
22560,0.21616638504727353
22561,0.17641034264111108
22562,0.18639422231655897
22563,0.24592134238202526
22564,0.1833886068650875
22565,0.18133243181442052
22566,0.2237370161555331
22567,0.21386641888333977
22568,0.22944302883472598
22569,0.27781291532410446
22570,0.22322393849605282
22571,0.16847725665735713
22572,0.130317025363898
22573,0.2862531580895074
22574,0.17287711099201447
22575,0.1956466199741539
22576,0.1741898550079489
22577,0.17347478868268487
22578,0.1854456113798248
22579,0.17179835785894185
22580,0.1664723747510802
22581,0.1577267444401335
22582,0.2387130038614099
22583,0.21509741512144107
22584,0.16979110875683429
22585,0.22224603362966694
22586,0.2326405743576492
22587,0.2134326990632618
22588,0.19272979771094878
22589,0.2178260161955605
22590,0.24447733233461738
22591,0.25619588664745674
22592,0.219102210148553
22593,0.19654548186618
22594,0.21060914511046563
22595,0.18354184557666758
22596,0.18358138139432595
22597,0.1720123245047352
22598,0.17448926784064392
22599,0.20037534869288148
22600,0.2027379732884537
22601,0.164868252667789
22602,0.23778666534813805
22603,0.10325893991318935
22604,0.3883950678240085
22605,0.1939200423196728
22606,0.17173580729917004
22607,0.2734258037594306
22608,0.16417574991080236
22609,0.12151448996869475
22610,0.19663350820883688
22611,0.22267247028875206
22612,0.1240122644321313
22613,0.19929226244570258
22614,0.20654591994569788
22615,0.23277194648219832
22616,0.22415522875123123
22617,0.2811174865831703
22618,0.24084276235064045
22619,0.27227837343727795
22620,0.17478082892507096
22621,0.18389552414742247
22622,0.2494316232750901
22623,0.2188067999024127
22624,0.20099397549150338
22625,0.2098587196997951
22626,0.1835744373202995
22627,0.21796664956806883
22628,0.17479205594426872
22629,0.19639756598516528
22630,0.24027464492413114
22631,0.2304436174585026
22632,0.18184601724324015
22633,0.17131276243605345
22634,0.21193322833760858
22635,0.172921073602688
22636,0.16130042165948583
22637,0.13716557028899728
22638,0.31510986550016595
22639,0.24989388103128696
22640,0.19786326186945408
22641,0.28461578911260793
22642,0.17683662094951005
22643,0.24741699730143685
22644,0.18802526106043177
22645,0.17270884481141344
22646,0.18242585327212027
22647,0.1617531220546847
22648,0.21413957380235502
22649,0.20475433829611817
22650,0.20186083085427298
22651,0.21596551481057644
22652,0.24460000358765058
22653,0.22181520550214562
22654,0.32294409346550185
22655,0.2871500373156265
22656,0.1476119130075238
22657,0.1671212566280102
22658,0.2950651675089207
22659,0.18572252113594118
22660,0.15961709689585948
22661,0.25898067665815255
22662,0.17795558593217042
22663,0.2404683943978807
22664,0.2738131264501542
22665,0.17732296018785748
22666,0.16270987621344074
22667,0.18672242432742864
22668,0.14462529281270103
22669,0.2119281248420846
22670,0.2060197846536294
22671,0.23506604422396155
22672,0.22533655426755198
22673,0.23305837450764294
22674,0.5050039632751339
22675,0.1888073094397446
22676,0.2218322364422837
22677,0.24676416840321877
22678,0.2233868517414059
22679,0.21767349508384523
22680,0.20393597652322076
22681,0.22448178610609387
22682,0.16488103462750409
22683,0.3122764180804552
22684,0.22615905120051213
22685,0.26117969050463236
22686,0.22667251777475114
22687,0.17600125912799072
22688,0.23546482818769468
22689,0.20349249825896878
22690,0.23748586119482565
22691,0.16799434983459444
22692,0.21519265534099802
22693,0.16270345700893304
22694,0.20210127408653783
22695,0.20720409709554027
22696,0.24713605989478987
22697,0.24354745953860796
22698,0.2149326361153077
22699,0.1370231469902334
22700,0.17470177876084683
22701,0.1881660302278369
22702,0.22968882243439828
22703,0.1912927540916243
22704,0.26720255966882056
22705,0.18054816114543407
22706,0.20560675779901302
22707,0.15920936553877646
22708,0.17042568403771594
22709,0.21611999127135728
22710,0.25631071721130855
22711,0.1427219084474319
22712,0.2908671660654667
22713,0.3308451158730439
22714,0.214753852367726
22715,0.2216005460758285
22716,0.11521068488915868
22717,0.28313140335543296
22718,0.19415094880160733
22719,0.18213456414948542
22720,0.16448212832760167
22721,0.17943078969916812
22722,0.16732385197373884
22723,0.22278376995085614
22724,0.1793621679923975
22725,0.17580184745529048
22726,0.2938078597555449
22727,0.18142209564876635
22728,0.2397392054537329
22729,0.24620550483108275
22730,0.14168597093777813
22731,0.17081067671969957
22732,0.34486926501966103
22733,0.13232726843395565
22734,0.28989061656391457
22735,0.1708640150018552
22736,0.2234378501982862
22737,0.22529393304684903
22738,0.17841448972581997
22739,0.1745880200159054
22740,0.24623085274417408
22741,0.24637669543805818
22742,0.2598010530074267
22743,0.1968455884941498
22744,0.14910274734341136
22745,0.26383910288594137
22746,0.14020585926191473
22747,0.1874222338871326
22748,0.1760155563896419
22749,0.42068355119599543
22750,0.2659395572460638
22751,0.13680280034343556
22752,0.24484574004868678
22753,0.1664302849652068
22754,0.21016063076879513
22755,0.1687314710590097
22756,0.16597211486871938
22757,0.15760302785190616
22758,0.19418103157975664
22759,0.1699234062924478
22760,0.21563827161517213
22761,0.175740208830106
22762,0.19175367013073205
22763,0.241184707238245
22764,0.16460254079702313
22765,0.15569835379064825
22766,0.18462980106578245
22767,0.15121260509690682
22768,0.16586569809290025
22769,0.16790559618157447
22770,0.175178200269751
22771,0.1725337063125427
22772,0.15985308361607647
22773,0.19939977886233562
22774,0.2168811995175875
22775,0.19544413459894572
22776,0.18024924787734797
22777,0.299090968223758
22778,0.2565668045452684
22779,0.21107385854727256
22780,0.1822893471270174
22781,0.13277195673052494
22782,0.22687545329845885
22783,0.09919258318406
22784,0.20504926130871584
22785,0.29626213485287367
22786,0.17577185251792662
22787,0.2068371957608481
22788,0.23230291113554807
22789,0.1465206529209853
22790,0.20723433396741436
22791,0.20846653037385138
22792,0.18588483464911218
22793,0.14185033064300764
22794,0.15249993896501654
22795,0.2505553384019182
22796,0.1396512650749081
22797,0.18444305504609446
22798,0.21926094297423462
22799,0.22043301474222676
22800,0.2371750867321298
22801,0.22062966273406182
22802,0.1450284062184218
22803,0.23268702927141813
22804,0.17347470059579134
22805,0.2319640505818996
22806,0.1589330089548951
22807,0.1683046561966185
22808,0.1650410955820208
22809,0.1290078427063538
22810,0.2476885974455981
22811,0.2721432537288863
22812,0.14907524701748723
22813,0.1576409868255484
22814,0.18795477154770573
22815,0.16803226731040144
22816,0.22410790470643555
22817,0.1700327167457168
22818,0.1796235504536704
22819,0.11010849807799172
22820,0.17570886798272828
22821,0.1540478399121272
22822,0.24641113821117575
22823,0.1730728890208547
22824,0.13441940896454566
22825,0.1306378132389064
22826,0.19563237744316264
22827,0.19387875776530664
22828,0.12788736790816413
22829,0.18586095575771397
22830,0.26385401946751796
22831,0.1538841161510391
22832,0.2249209337160168
22833,0.24038695728350779
22834,0.13627019856355407
22835,0.19427598347698538
22836,0.3133578366145275
22837,0.2597527693238283
22838,0.20281986187373863
22839,0.14757914505793418
22840,0.26843252570212833
22841,0.20129988978735766
22842,0.30652428791707703
22843,0.16638457997952588
22844,0.16193979194070504
22845,0.12615098508461783
22846,0.22059015986020375
22847,0.18508065345869817
22848,0.23841836758614662
22849,0.30253088820140345
22850,0.20526536626364184
22851,0.1661110827025904
22852,0.242251576779943
22853,0.26456453107864814
22854,0.24327475854466887
22855,0.28982932099779485
22856,0.1763927024899564
22857,0.1395069733524549
22858,0.1376662293171265
22859,0.23038316106459025
22860,0.3458534943388768
22861,0.1798721183944194
22862,0.19738912558340063
22863,0.26253253010655037
22864,0.16288089185169433
22865,0.2542074300778439
22866,0.18563874938447697
22867,0.11098667825413355
22868,0.17927738063434334
22869,0.2854790771473007
22870,0.14999507181729774
22871,0.20279818751099754
22872,0.20930254365872875
